"severity","condition","published","Architecture","Title","Version","updated","Name","cve","detection_time","cvss2_score","cvss3_score","external_references"
"High","KB5016627 patch is not installed","2023-05-31","x64","CVE-2022-35745 affects Windows Server 2022","10.0.20348","2023-06-07","Windows Server 2022","CVE-2022-35745","2023-09-10T01:29:55+00:00",0,8.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35745"",""https://nvd.nist.gov/vuln/detail/CVE-2022-35745""]"
"Critical","KB5016627 patch is not installed","2023-05-31","x64","CVE-2022-35744 affects Windows Server 2022","10.0.20348","2023-06-08","Windows Server 2022","CVE-2022-35744","2023-09-10T01:29:55+00:00",0,9.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35744"",""https://nvd.nist.gov/vuln/detail/CVE-2022-35744""]"
"High","KB5016627 patch is not installed","2023-05-31","x64","CVE-2022-35743 affects Windows Server 2022","10.0.20348","2023-06-07","Windows Server 2022","CVE-2022-35743","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35743"",""https://nvd.nist.gov/vuln/detail/CVE-2022-35743""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34734 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34734","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34734"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34734""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34733 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34733","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34733"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34733""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34732 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34732","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34732"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34732""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34731 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34731","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34731"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34731""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34730 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34730","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34730"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34730""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34729 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34729","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34729"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34729""]"
"Medium","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34728 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34728","2023-09-10T01:29:55+00:00",0,5.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34728"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34728""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34727 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34727","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34727"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34727""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34726 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34726","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34726"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34726""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34725 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34725","2023-09-10T01:29:55+00:00",0,7,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34725"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34725""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34724 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34724","2023-09-10T01:29:55+00:00",0,7.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34724"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34724""]"
"Critical","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34722 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34722","2023-09-10T01:29:55+00:00",0,9.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34722"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34722""]"
"Critical","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34721 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34721","2023-09-10T01:29:55+00:00",0,9.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34721"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34721""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34720 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34720","2023-09-10T01:29:55+00:00",0,7.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34720"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34720""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34719 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34719","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34719"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34719""]"
"Critical","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-34718 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-34718","2023-09-10T01:29:55+00:00",0,9.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34718"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34718""]"
"Critical","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34715 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34715","2023-09-10T01:29:55+00:00",0,9.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34715"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34715""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34714 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34714","2023-09-10T01:29:55+00:00",0,8.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34714"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34714""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34713 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34713","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34713"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34713""]"
"Medium","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34712 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34712","2023-09-10T01:29:55+00:00",0,5.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34712"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34712""]"
"High","KB5016627 patch is not installed","2022-08-15","x64","CVE-2022-34711 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34711","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34711"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34711""]"
"Medium","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34710 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34710","2023-09-10T01:29:55+00:00",0,5.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34710"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34710""]"
"Medium","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34709 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34709","2023-09-10T01:29:55+00:00",0,6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34709"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34709""]"
"Medium","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34708 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34708","2023-09-10T01:29:55+00:00",0,5.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34708"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34708""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34707 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34707","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34707"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34707""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34706 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34706","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34706"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34706""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34705 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34705","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34705"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34705""]"
"Medium","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34704 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34704","2023-09-10T01:29:55+00:00",0,4.7,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34704"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34704""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34703 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34703","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34703"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34703""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34702 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34702","2023-09-10T01:29:55+00:00",0,8.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34702"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34702""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34701 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34701","2023-09-10T01:29:55+00:00",0,7.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34701"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34701""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34699 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34699","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34699"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34699""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34696 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34696","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34696"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34696""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34691 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34691","2023-09-10T01:29:55+00:00",0,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34691"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34691""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-34690 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-34690","2023-09-10T01:29:55+00:00",0,7.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34690"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34690""]"
"High","KB5016627 patch is not installed","2022-10-11","x64","CVE-2022-34689 affects Windows Server 2022","10.0.20348","2022-10-12","Windows Server 2022","CVE-2022-34689","2023-09-10T01:29:55+00:00",0,7.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-34689"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34689""]"
"Medium","KB5016627 patch is not installed","2022-08-26","x64","CVE-2022-34303 affects Windows Server 2022","10.0.20348","2022-09-01","Windows Server 2022","CVE-2022-34303","2023-09-10T01:29:55+00:00",0,6.7,"[""https://edk2-docs.gitbook.io/understanding-the-uefi-secure-boot-chain/secure_boot_chain_in_uefi/uefi_secure_boot"",""https://www.kb.cert.org/vuls/id/309662"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34303""]"
"Medium","KB5016627 patch is not installed","2022-08-26","x64","CVE-2022-34302 affects Windows Server 2022","10.0.20348","2022-09-01","Windows Server 2022","CVE-2022-34302","2023-09-10T01:29:55+00:00",0,6.7,"[""https://edk2-docs.gitbook.io/understanding-the-uefi-secure-boot-chain/secure_boot_chain_in_uefi/uefi_secure_boot"",""https://www.kb.cert.org/vuls/id/309662"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34302""]"
"Medium","KB5016627 patch is not installed","2022-08-26","x64","CVE-2022-34301 affects Windows Server 2022","10.0.20348","2022-09-01","Windows Server 2022","CVE-2022-34301","2023-09-10T01:29:55+00:00",0,6.7,"[""https://edk2-docs.gitbook.io/understanding-the-uefi-secure-boot-chain/secure_boot_chain_in_uefi/uefi_secure_boot"",""https://www.kb.cert.org/vuls/id/309662"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34301""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-33679 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-33679","2023-09-10T01:29:55+00:00",0,8.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33679"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33679""]"
"High","KB5016627 patch is not installed","2022-08-09","x64","CVE-2022-33670 affects Windows Server 2022","10.0.20348","2023-05-31","Windows Server 2022","CVE-2022-33670","2023-09-10T01:29:55+00:00",0,7.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33670"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33670""]"
"High","KB5017316 patch is not installed","2022-09-13","x64","CVE-2022-33647 affects Windows Server 2022","10.0.20348","2023-04-11","Windows Server 2022","CVE-2022-33647","2023-09-10T01:29:55+00:00",0,8.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33647"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33647""]"
"High","KB5018421 patch is not installed","2022-10-11","x64","CVE-2022-33645 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-33645","2023-09-10T01:29:56+00:00",0,7.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-33645"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33645""]"
"High","KB5018421 patch is not installed","2022-10-11","x64","CVE-2022-33635 affects Windows Server 2022","10.0.20348","2022-10-12","Windows Server 2022","CVE-2022-33635","2023-09-10T01:29:56+00:00",0,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-33635"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33635""]"
"High","KB5018421 patch is not installed","2022-10-11","x64","CVE-2022-33634 affects Windows Server 2022","10.0.20348","2022-10-13","Windows Server 2022","CVE-2022-33634","2023-09-10T01:29:56+00:00",0,8.1,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-33634"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33634""]"
"High","KB5015827 patch is not installed","2022-07-12","x64","CVE-2022-30226 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-30226","2023-09-10T01:29:56+00:00",3.6,7.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30226"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30226""]"
"High","KB5015827 patch is not installed","2022-07-12","x64","CVE-2022-30225 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-30225","2023-09-10T01:29:56+00:00",3.6,7.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30225"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30225""]"
"High","KB5015827 patch is not installed","2022-07-12","x64","CVE-2022-30224 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-30224","2023-09-10T01:29:56+00:00",6.9,7,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30224"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30224""]"
"Medium","KB5015827 patch is not installed","2022-07-12","x64","CVE-2022-30223 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-30223","2023-09-10T01:29:56+00:00",2.7,5.7,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30223"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30223""]"
"High","KB5015827 patch is not installed","2022-07-12","x64","CVE-2022-30222 affects Windows Server 2022","10.0.20348","2023-05-17","Windows Server 2022","CVE-2022-30222","2023-09-10T01:29:56+00:00",4.6,8.4,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30222"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30222""]"
"High","KB5015827 patch is not installed","2022-07-12","x64","CVE-2022-30221 affects Windows Server 2022","10.0.20348","2023-05-17","Windows Server 2022","CVE-2022-30221","2023-09-10T01:29:56+00:00",5.1,8.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30221"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30221""]"
